1927-05,1.6
1927-06,78.3
1927-07,334.2
1927-08,217.7
1927-09,74.1
1927-10,36.8
1927-11,101.2
1927-12,20.2
1928-01,0.4
1928-02,31.9
1928-03,2.8
1928-04,0.1
1928-05,2.5
1928-06,75.6
1928-07,395
1928-08,217.6
1928-09,49.5
1928-10,66.9
1928-11,1.6
1928-12,51.9
1929-01,6.3
1929-02,8.8
1929-03,0.1
1929-04,4.8
1929-05,0.7
1929-06,108.5
1929-07,288
1929-08,215.5
1929-09,88.8
1929-10,1.6
1929-11,0.1
1929-12,5.5
1930-01,3
1930-02,0.3
1930-03,0.1
1930-04,2.2
1930-05,5.1
1930-06,96.4
1930-07,392.8
1930-08,183.5
1930-09,167.1
1930-10,36.9
1930-11,0.6
1930-12,0.3
1931-01,2.2
1931-02,1.4
1931-03,0.4
1931-04,0.1
1931-05,1.5
1931-06,48.2
1931-07,281.6
1931-08,424.1
1931-09,226
1931-10,132.1
1931-11,10.4
1931-12,3.7
1932-01,0.1
1932-02,2.9
1932-03,12.7
1932-04,2.6
1932-05,1.8
1932-06,57
1932-07,467
1932-08,128.3
1932-09,289.8
1932-10,24.8
1932-11,1.4
1932-12,0.1
1933-01,0.2
1933-02,5
1933-03,2.1
1933-04,11.7
1933-05,36.7
1933-06,196.5
1933-07,276.9
1933-08,351.8
1933-09,288.1
1933-10,22.7
1933-11,11.4
1933-12,8.5
1934-01,7
1934-02,0.1
1934-03,6
1934-04,0.8
1934-05,0.1
1934-06,124.7
1934-07,237.6
1934-08,415.7
1934-09,340.5
1934-10,2.9
1934-11,24.8
1934-12,4.8
1935-01,5.3
1935-02,2.9
1935-03,0.1
1935-04,7.8
1935-05,0.7
1935-06,94.3
1935-07,361.2
1935-08,157.5
1935-09,213.6
1935-10,17.8
1935-11,0.6
1935-12,9.5
1936-01,2.6
1936-02,6
1936-03,17.5
1936-04,2.5
1936-05,11.2
1936-06,192.2
1936-07,152.8
1936-08,211.6
1936-09,198.4
1936-10,0.6
1936-11,104.1
1936-12,1.6
1937-01,1
1937-02,12.1
1937-03,6.1
1937-04,8.1
1937-05,3.6
1937-06,177.6
1937-07,442
1937-08,163.9
1937-09,201.9
1937-10,30
1937-11,1
1937-12,6.2
1938-01,8.7
1938-02,0.1
1938-03,1.5
1938-04,0.8
1938-05,24.5
1938-06,306.3
1938-07,345.5
1938-08,206.1
1938-09,38.6
1938-10,69
1938-11,0.1
1938-12,0.1
1939-01,6.2
1939-02,0.9
1939-03,8.2
1939-04,0.2
1939-05,0.3
1939-06,64.1
1939-07,284.8
1939-08,312.4
1939-09,119.6
1939-10,3.9
1939-11,1.4
1939-12,0.6
1940-01,10.4
1940-02,4.5
1940-03,6.1
1940-04,1.8
1940-05,10.8
1940-06,157.6
1940-07,393.9
1940-08,347.7
1940-09,63.9
1940-10,40.8
1940-11,23.6
1940-12,3.8
1941-01,19.2
1941-02,19.9
1941-03,5.5
1941-04,0.7
1941-05,2.1
1941-06,52.7
1941-07,195.6
1941-08,349.8
1941-09,93
1941-10,0.9
1941-11,0.1
1941-12,0.1
1942-01,28.2
1942-02,28.3
1942-03,0.7
1942-04,1.5
1942-05,1.2
1942-06,122.7
1942-07,558
1942-08,286
1942-09,163.5
1942-10,0.1
1942-11,0.1
1942-12,11.5
1943-01,25.1
1943-02,0.1
1943-03,0.1
1943-04,3.5
1943-05,25.2
1943-06,122.3
1943-07,359.8
1943-08,179.1
1943-09,187.2
1943-10,60.5
1943-11,0.1
1943-12,0.1
1944-01,15.8
1944-02,14.8
1944-03,34.1
1944-04,2.6
1944-05,0.8
1944-06,87.9
1944-07,500.6
1944-08,519.5
1944-09,118.7
1944-10,49.2
1944-11,1.1
1944-12,2.6
1945-01,22.2
1945-02,0.1
1945-03,0.1
1945-04,3.6
1945-05,3.2
1945-06,190.3
1945-07,377.4
1945-08,235.9
1945-09,211.1
1945-10,3.6
1945-11,0.1
1945-12,0.1
1946-01,0.1
1946-02,10.9
1946-03,0.1
1946-04,3
1946-05,3.2
1946-06,256.8
1946-07,341.4
1946-08,387.5
1946-09,100.4
1946-10,5.9
1946-11,117.9
1946-12,23.6
1947-01,18.3
1947-02,3.9
1947-03,2.3
1947-04,3.8
1947-05,1.9
1947-06,48.1
1947-07,319.5
1947-08,350.5
1947-09,282.2
1947-10,14
1947-11,3.5
1947-12,16.7
1948-01,36.6
1948-02,6.7
1948-03,0.7
1948-04,0.9
1948-05,0.7
1948-06,145
1948-07,382.5
1948-08,369.7
1948-09,225.8
1948-10,17.8
1948-11,61.1
1948-12,0.2
1949-01,0.1
1949-02,3.4
1949-03,0.4
1949-04,0.3
1949-05,19.7
1949-06,90.3
1949-07,326.9
1949-08,137.2
1949-09,334.7
1949-10,50.8
1949-11,2.4
1949-12,0.1
1950-01,2.4
1950-02,2
1950-03,15
1950-04,0.3
1950-05,5.8
1950-06,34.8
1950-07,411.3
1950-08,182.6
1950-09,230.4
1950-10,2.9
1950-11,0.1
1950-12,16.9
1951-01,5.3
1951-02,0.4
1951-03,6
1951-04,0.5
1951-05,3.5
1951-06,88
1951-07,231.7
1951-08,205.5
1951-09,85.5
1951-10,18.9
1951-11,4.4
1951-12,0.1
1952-01,0.7
1952-02,8.9
1952-03,1.7
1952-04,1.7
1952-05,0.8
1952-06,163.6
1952-07,367.7
1952-08,239.4
1952-09,35.8
1952-10,1.4
1952-11,0.1
1952-12,7.6
1953-01,19.1
1953-02,0.1
1953-03,0.1
1953-04,2
1953-05,1.1
1953-06,72.6
1953-07,273
1953-08,304.2
1953-09,107.1
1953-10,14.5
1953-11,0.1
1953-12,0.1
1954-01,12.3
1954-02,11.9
1954-03,5.4
1954-04,0.1
1954-05,1
1954-06,70.6
1954-07,318.7
1954-08,183.2
1954-09,480.1
1954-10,16.9
1954-11,0.3
1954-12,0.1
1955-01,26.8
1955-02,2.2
1955-03,0.6
1955-04,1.5
1955-05,1.5
1955-06,188.8
1955-07,97.7
1955-08,441.1
1955-09,249.5
1955-10,139.5
1955-11,0.1
1955-12,0.1
1956-01,10.9
1956-02,0.8
1956-03,3.5
1956-04,0.4
1956-05,49.1
1956-06,112.1
1956-07,411.4
1956-08,235.5
1956-09,127.8
1956-10,95.8
1956-11,12.8
1956-12,5.7
1957-01,12.5
1957-02,0.1
1957-03,30.4
1957-04,5.6
1957-05,4
1957-06,89.3
1957-07,223.2
1957-08,339.9
1957-09,112.7
1957-10,12.5
1957-11,1.2
1957-12,1.6
1958-01,3.2
1958-02,1.3
1958-03,1.4
1958-04,3.2
1958-05,0.9
1958-06,82.5
1958-07,383.6
1958-08,284
1958-09,271.1
1958-10,57.7
1958-11,10.1
1958-12,0.7
1959-01,23
1959-02,0.1
1959-03,0.2
1959-04,4
1959-05,22
1959-06,78.9
1959-07,395.5
1959-08,325.8
1959-09,254.3
1959-10,70.7
1959-11,7
1959-12,0.1
1960-01,25.2
1960-02,0.1
1960-03,12.4
1960-04,1.4
1960-05,6.6
1960-06,132.5
1960-07,203.2
1960-08,392.9
1960-09,53.6
1960-10,53.2
1960-11,0.1
1960-12,1.5
1961-01,22
1961-02,1.8
1961-03,0.5
1961-04,0.7
1961-05,6.9
1961-06,74
1961-07,311.3
1961-08,318.8
1961-09,559.4
1961-10,128.5
1961-11,8.3
1961-12,1.3
1962-01,6.7
1962-02,4.9
1962-03,7.8
1962-04,8.4
1962-05,4.1
1962-06,16.4
1962-07,308.7
1962-08,207
1962-09,313.3
1962-10,0.1
1962-11,8.2
1962-12,20.3
1963-01,6.1
1963-02,5.5
1963-03,2.5
1963-04,3
1963-05,3.9
1963-06,71
1963-07,235.2
1963-08,363.1
1963-09,155.4
1963-10,26.8
1963-11,30.6
1963-12,2.2
1964-01,0.1
1964-02,0.1
1964-03,2.2
1964-04,0.1
1964-05,7.7
1964-06,111.7
1964-07,278.8
1964-08,312.2
1964-09,163.3
1964-10,2.8
1964-11,0.1
1964-12,1.2
1965-01,4.8
1965-02,0.7
1965-03,1.6
1965-04,2
1965-05,0.6
1965-06,31.1
1965-07,270.8
1965-08,142.5
1965-09,124
1965-10,5.9
1965-11,1
1965-12,9.6
1966-01,4
1966-02,0.9
1966-03,2.2
1966-04,0.1
1966-05,2.8
1966-06,69.2
1966-07,267.7
1966-08,200.6
1966-09,104
1966-10,0.6
1966-11,23.8
1966-12,4.1
1967-01,0.1
1967-02,0.1
1967-03,31.9
1967-04,2.5
1967-05,0.9
1967-06,125.9
1967-07,223.5
1967-08,253.8
1967-09,222.2
1967-10,2.3
1967-11,0.1
1967-12,82.5
1968-01,9.2
1968-02,2
1968-03,9.7
1968-04,1.2
1968-05,0.2
1968-06,34.4
1968-07,404.1
1968-08,291.9
1968-09,94.1
1968-10,14.1
1968-11,0.1
1968-12,0.4
1969-01,5.7
1969-02,0.3
1969-03,0.1
1969-04,0.2
1969-05,0.8
1969-06,47.9
1969-07,393.4
1969-08,395.9
1969-09,226.5
1969-10,0.1
1969-11,45.8
1969-12,0.3
1970-01,19.9
1970-02,12.1
1970-03,8.3
1970-04,0.5
1970-05,12.2
1970-06,254.4
1970-07,186.5
1970-08,346.6
1970-09,265.8
1970-10,6.8
1970-11,0.1
1970-12,0.1
1971-01,5.4
1971-02,2
1971-03,1.2
1971-04,2.8
1971-05,17.7
1971-06,183.9
1971-07,446.9
1971-08,220.3
1971-09,209.6
1971-10,45.6
1971-11,0.2
1971-12,0.1
1972-01,0.1
1972-02,3.7
1972-03,0.1
1972-04,0.1
1972-05,1.9
1972-06,92
1972-07,161.5
1972-08,421.3
1972-09,74.4
1972-10,3.9
1972-11,10.1
1972-12,1.1
1973-01,0.1
1973-02,5.2
1973-03,0.1
1973-04,0.3
